what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1367931653429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931662076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931664075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931664541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931696131
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1367931700524
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1367931700648
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1367931703863
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1367931707112
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1367931707468
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1367931707630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1367931711685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931724220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931726770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367931726850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931730422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931734569
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1367931734647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367931734647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931737170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367931739046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367931739115
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1367931739156
